OTU	F001	F009	F012	F015	F016	F023	F025	F028	F029	F033	F037	F040	F041	F042	F043	F044	F046	F047	F048	F052	F053	F060	F062	F067	F069	F075	F076	F078	F080	F084	F085	F087	F095	F096	F097	F099	F101	F102	F103	F104	F107	F108	F109	F127	F134	F143	F145
1ddbbd981ffe9debdc53a83e0fcf0725	0	0	0	18	33	0	0	0	10	0	0	0	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27a55e1aaf0cd2c6fd6d3146253bf314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e578cf19459e1c11c08b971b56e4c8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
5095150d8fea0e4ff7872cc65df911b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ed8b580c64fe120657497a31ffcef33	0	9	0	0	12	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	14	0	12	12	0	36	13	12	23	0	11	0	0	0	0	0	0	0	11	17	0	0	0	0	0	9
d1cf285968ebfa3691b67646049642d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e8619abe704706e677c84d912135c49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a99f0e714b693f5023da36b10f3a9459	19	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
deed76f2260e77205ef2a89f5642a4c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
45f2f28d1855838ee9e69f44adf19221	0	25	0	0	10	0	43	0	18	0	0	0	0	0	0	0	0	0	0	16	14	0	0	47	0	15	0	29	0	0	0	8	0	0	0	0	0	0	0	0	23	0	15	0	0	0	0
2ecc7ac00c3fa8d0c0282dcaac794a7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
6d47f2f574c7013d4bf35c179adfd4d1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4280d86374699eae840ae229a021d44	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da0f1bcab63b2f799e7cf8a19b1edbe6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9472d24d1b1038f9bdafa571a47782a	31	46	0	0	66	0	72	0	0	74	0	0	53	68	57	0	31	0	63	0	66	50	0	91	0	62	88	107	0	68	0	60	0	62	0	0	0	0	0	67	93	0	51	0	0	0	0
9d6244ebef1a0afa8865aeca92ff0efd	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21d302f9d735a495b0139527a88f5e7f	0	0	0	6	47	0	12	0	0	25	0	0	6	16	12	0	0	13	0	17	0	23	0	33	22	0	25	49	9	0	0	8	4	0	0	0	0	0	0	23	38	0	7	5	2	0	0
fe3f115eb81b6083d12bc51f10185b56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
0f08dcf3a17df38460adc7824fd372e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd988ebf0c204efd11c657215d4679e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd8451e7835f36538a0c1ac6a9099fe7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
5ebd8eddc694ad518fcf15219c5aafce	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b88e6a430c68564ebb2bedec7ce3b06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
44de1b3f755860ef1cfbda9517ee50c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d00d8304723ab76a743618e5b36437a9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fded98ccfdde40db41798ea04ea405ec	13	71	0	0	117	0	111	0	85	65	51	0	66	0	0	54	0	0	45	61	64	78	0	94	21	76	0	75	0	71	0	27	0	59	0	0	0	0	0	69	76	0	47	0	0	80	61
f7bd4a2d4b50ce028aabd21ac83b4658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97887e07b16720c0522b817bb8f72bf4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
488dc486ac255b20be656ca9a1300f8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18100a59c7c5e99d864f5058168e81ef	54	82	0	53	129	51	77	0	36	98	18	0	56	101	45	48	26	80	75	82	122	113	0	203	151	129	147	103	44	129	0	81	52	74	16	0	47	0	0	83	145	41	91	22	78	208	118
333bc634cedeefd907bebf61d53b3055	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
3a53f21c1db9c09adeb5144822f27559	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
4472226e365f707e08b0dd0e97192690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
02e7a2969e97edd4b6a768b17de60f79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f2d3a801fa113cbdb9132a6de419552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4	0	0	3	0	0	0	4	6	0	0	0	0	0
c11a71aeda23e35e54f96e66a3fd90bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fab30f6e532464338a7cd29e58dfb7ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0c31f395a5d28a682f8d5361825dd18	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
337b386c38d180c193a3d7fe3d774e35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
572b9ea81af79c8237738797bd9a47fd	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75eb71402a54a947984e23e465714f2d	0	4	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	3	4	8	0	0	5	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	12	0	0	0	4
fcc8273752120d2dc6503688d9986f2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75ffcf917b953b98ebe77ad12331ae4d	0	1	0	40	6	26	2	0	4	0	14	0	0	24	0	0	0	0	0	4	11	21	0	0	0	1	6	0	23	0	0	11	0	25	0	0	8	0	0	21	8	0	0	0	0	0	0
2041da03b2768cb74274a7659327ab5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e8227346e8cbde36f55a9071c0bfc3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99f70700f623407c75bfc61881d937ce	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f097ce7edf9cc5fcf9484d900862b113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f39402d04b833690ad46a73cc956fc62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	8
4f804fd3e19b802f57131e1666e98fe7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b131eff62a1e3997c578fc8a385fba40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
732abd8bb19f7adc1f48e7747a7bf67b	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e80e6ff41a7eff98ee48c4daaca85af4	0	3	0	0	0	0	12	0	3	13	0	0	4	0	0	3	0	9	0	8	9	4	0	0	0	0	4	15	3	0	0	11	4	7	0	0	4	0	0	10	8	5	0	0	0	0	0
873d0a87f38701a0d6191c48d4d0db29	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5c8e460b0e47ab9fda4e332ddeb02cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e02857d7f11d3433dcbd29e2aef2a9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96efd012c6794a7a96b7fddd2a6e8042	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dcd6a775e98005ee916e74f6a013ae8	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e8d60bdba7a698c4eb165e690267182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bea2748dd4fe05d5f59b41108edfad5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e210175320ab6e6e29812f68aa76a633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
3343044e3b8beb4e8aca27d45a9c89c1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192db30d381e025b230bac888b37673f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	49	0
d4842afc32cfdb11ffdf9f7272528db1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fd119c931a981b6991636e32b6763ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329b80ec6c9f658c2764c1aabb9885eb	0	0	0	0	38	40	39	0	19	26	0	0	0	21	0	0	0	0	12	12	0	0	0	31	0	17	20	44	0	10	0	0	0	12	0	0	0	0	0	22	18	0	18	0	0	17	7
bd423ea61a33961be758bf5c32070a01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
023ba54986c699eaf9b24b9c58a37a9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6749f0f4b12b1195b41f04e081334d26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5684e709c86f28c2f2aedafb3b3640e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6742ffa3c3a2952a686e8053d30620ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
d2808963716553fe5a9a5eac1c076275	0	15	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4659067574680a1588aaaab6927a7bb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c46f3113a4f794ec585fbe5714feed14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0348ba497c90749a552f3f3d18fc7a92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
f75f2f42742aebaa42d9d7a3716cfb06	6	37	0	31	144	41	68	0	33	72	0	0	43	53	33	39	0	52	76	69	60	43	0	80	66	75	72	125	30	41	0	18	0	29	0	0	20	0	0	23	114	22	76	0	0	0	0
2e79841284c2cf764c5cd1711b600ef3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85e4ff93e5006da03b6cd76e0a7501ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65ac69ce8a4728d0ac6b8739a777aaf8	0	0	0	0	0	0	15	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	24	0	24	17	24	0	0	0	0	0	13	0	0	0	0	0	0	17	0	0	0	0	9	8
6814a86be338358ed9471ff93bcd1e15	0	56	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	8	14	0	0	0	0	8	9	0	0	0	0	0	0	5	0	0	0	0	14	0
bf857c9b3923e6b6b890b396c736f66f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
aae534727c3716a3160ae2d66d4b01d7	15	0	0	13	32	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	24	18	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	26	0
6af50574a719a137f22d491b65d52abd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12175589e3f00eb43e568d9bb1434667	0	0	0	0	14	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	28	0	33	0	47	0	49	0	0	0	34	0	0	0	0	0	0	0	23	32	0	30	0	0	19	0
a28aa6ce3b4ff8626a2c3d81e0afbcba	0	0	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24f278429cb21e43cfa2db342e91603c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
419f5a32bdf91bda19a079a363952a3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33710095af4d10c80e36a6e6cb82bae3	75	105	6	27	61	54	45	0	41	90	29	0	15	84	35	43	20	85	69	42	105	92	0	170	179	101	125	101	33	70	0	29	34	83	26	48	47	0	0	59	151	25	58	22	26	118	83
74ebb2cdf091d52a6e98ca4eb909f030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
85fdfd0e161dfecadff78ccdce402f64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
a8a0928c9c9cd8bd0d7fe483b7d96723	0	32	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
3db31a9acedbfbfc6df5a89658d31bc2	0	13	0	0	0	13	0	0	0	12	0	0	10	0	0	11	0	0	0	0	0	17	0	19	10	21	15	30	0	23	0	10	0	0	0	0	0	0	0	0	20	8	0	0	0	0	0
83717ee42636393469a212d741c5b1da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f166e467612574466179f5eac890e6de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0403c465c56991f2da3720cd452f642e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f6b4d9d1bcf5e3b7d8896dc12eab4514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	4	0	0	0	0
85d1feb5a387a3172c958f17a6ce0c4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
0e4a832c5080a17cb2796b56caa01aa4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
32da5e3f056783af3367b033ac2a1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
fca0b47896397785e5a71b4d271a86b2	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae0cf8ae73d2bef7a7c2f0404f406171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
999d1243241f20e891960afd2a12ee4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219c7daae7776d3d21d65d79b264c645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd4576de766d90f0b78e185b064bf143	0	0	0	0	0	0	0	0	30	0	0	0	8	0	0	0	0	3	0	0	3	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0
2cb39ad3442d31adc90d7de4e77c2843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ebb1463ffd4eee091761744c58e6f97b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
420d57db2bd32c78438d74101579fb2e	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
3d6a6109f529278ba326cf085b440c87	0	0	0	0	30	0	9	0	0	0	0	0	11	0	17	0	0	9	0	0	30	0	0	13	0	0	0	0	26	0	0	0	0	0	0	40	10	0	0	0	0	0	0	0	12	18	0
75599cb1505bd5989bc096fbabbbcdf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dde68dd4f71484b88a6ca5fd40a1817d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8167140b2f87fe125ef444853218426d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a98a75bc95df57ecca905b1838b2e6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71ce5b9b8c39113c22954ba2b0161e07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcb71267f99987a641ed2637721fb035	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65b675b68f09d68c923e5b5b1ce5e2da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c8e622df419051e07832117939ec9d5	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f70f82b07b2887241611d81763445df	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6af69e810cfb8bace0da3395ac8a0c58	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1f21982ef8f110a053fb3f5f80fe50a	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1801b02578691d8ba8dde69510fe73c	38	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
