#OTU ID	taxonomy	16S-even	16s-mock-even-insilico-v2	16s-mock-staggered-insilico-v2	16S-stag	18S-stag	BLANK	F059	F067	F075	F076	F080	F095	F096	F100	F104	F105	F106	F107	F109	F111	F135	F141	F143	F145	F60	F69	F78	F79	F87	unknown
77e1167bf8c3e186e2cb099a921b5b3e	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.0013688958054150636	0.0010460559271591478	0.0	0.001170046801872075	0.0005431717049324169	0.0	0.0008697496817988969	0.0012234494477485131	0.0017025913440256069	0.0	0.0009245989552031807	0.001332645516292666	0.0019619326500732066	0.002438721944364072	0.001398234728655073	0.0014992004264392325	0.0	0.0	0.0009152556475433706	0.0012546823289813435	0.0015903252302476364	0.0	0.0	0.0
5d1eca5eed8bc208c96c46d29f236b48	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0014553523825991729	0.001384919114830421	0.0018387032898645017	0.0017550702028081124	0.0012534731652286545	0.000702928870292887	0.00171828595672465	0.00044180118946474085	0.0	0.0	0.0012713235634043733	0.0015905769065428597	0.0009956076134699854	0.0	0.0023595211046054357	0.0012993070362473348	0.0	0.0	0.0016224986479177934	0.0	0.0022893692874993445	0.0	0.00197234563800191	0.0
998029e58241e6de5f1cdec2dd0b12f3	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.001311258087292324	0.0012965200223944368	0.0008769200305507623	0.0013975559022360894	0.0010654521904443562	0.0011380753138075313	0.0012940178192617734	0.0018351741716227698	0.001225865767698437	0.0	0.0017105080671258842	0.001418622646376064	0.0015519765739385066	0.0020253792419294837	0.0	0.0009328358208955224	0.0	0.0	0.0011510033143348449	0.00047277884860166564	0.0011708987958966113	0.0	0.0009965535855167545	0.0
95ce069bc66e963da77c302f5e758ac5	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Nostocales; D_4__Phormidiaceae; D_5__Trichodesmium IMS101; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001023669751603401	0.0	0.0019092066185829445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b3de43da43a9830fdeab8bb23a7c161	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017974482128650146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4d8cf734e48159555ddca238ff9233a	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0008501563423104079	0.0006777263753425465	0.0009617832593137393	0.0005525221008840353	0.0005431717049324169	0.0005020920502092051	0.0006576156130674586	0.0007476635514018691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006379054513181068	0.0016001745644979451	0.0005068069415074886	0.0	0.0005190383257899764	0.0
7ef4b3abd786867ccf148e164dffdcd9	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001442221020371372	0.0	0.0	0.0	0.0	0.0
dc0670100beca51c16997054a2041de7	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001405365188277601	0.0	0.0	0.0	0.0	0.0	0.0012364985271120486	0.0	0.0	0.0	0.0
bebd8483a2fd2e0ab2d71db69c11b93d	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Nostocales; D_4__Microcystaceae; D_5__Synechocystis CCALA 700; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010313227450864837	0.0	0.000390015600624025	0.0010654521904443562	0.000301255230125523	0.0	0.0006117247238742566	0.0	0.0013002316037544189	0.0008552540335629421	0.00021494282520849453	5.856515373352855e-05	0.0	0.0	0.0002998400852878465	0.0	0.0	0.0001525426079238951	0.0012001309233734588	0.0	0.0	0.0006228459909479716	0.0
be3212964e1c1ea8a11b3a9471e00665	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010654521904443562	0.0	0.0	0.0	0.0	0.0010158059404331396	0.0003004946604410337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037442276490410616	0.000545514056078845	0.0	0.0	0.00020761533031599054	0.0
